point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_3_3_1,1,3,3,1,ATPO522,ATPL575,ATPO522,DeuceCourt,226 KPH,Flat,NA,10.871,1.03,3.077,0,Forced Error,NA,False,NA,BackHand,1.26 Metre,NA,NA,False,False,True,-6.032,-1.132,0.03,T,,,,10.871,1.03,3.077,-6.032,-1.132,0.03,,,,,,,,,,0,0,0,0,0,0,0,2,0
NA,1,3,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,0
1_3_4_2,1,3,4,2,ATPO522,ATPL575,ATPO522,AdCourt,180 KPH,Kick,NA,10.854,-0.838,3.051,4,Forced Error,NA,True,NA,ForeHand,1.7 Metre,NA,NA,False,False,True,-3.866,1.632,0.029,Body,,,,12.366,6.585,0.693,0.814,3.393,0.036,-11.841,2.733,1.727,0.0,1.807,1.785,8.142,0.776,0.033,NA,0,0,0,0,0,0,3,0
NA,1,4,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_4_1_2,1,4,1,2,ATPL575,ATPO522,ATPL575,DeuceCourt,148 KPH,Slice,NA,11.597,0.578,2.757,1,Unforced Error,NA,True,NA,BackHand,0.74 Metre,NA,Net Error,False,False,True,-4.688,-1.442,0.03,Body,,,,-10.917,-2.706,1.518,,,,,,,,,,,,,1031.28,0,0,0,0,0,0,0,0
NA,1,4,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_4_2_2,1,4,2,2,ATPL575,ATPO522,ATPO522,AdCourt,180 KPH,NA,NA,,,,0,DoubleFault,NA,False,NA,BackHand,1.7 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,1,0,0,0,0,1,0
1_4_3_1,1,4,3,1,ATPL575,ATPO522,ATPL575,DeuceCourt,180 KPH,Slice,NA,11.355,0.826,2.695,3,Unforced Error,NA,True,NA,BackHand,0.85 Metre,NA,Net Error,False,False,True,-5.196,-0.956,0.03,T,,,,-9.143,2.695,1.581,-0.245,-0.52,0.021,-13.907,-2.304,1.051,0.0,-1.628,1.49,7.269,-1.357,0.034,1303.62,0,0,0,0,1,0,1,1
1_4_4_1,1,4,4,1,ATPL575,ATPO522,ATPL575,AdCourt,176 KPH,Slice,NA,11.391,-1.254,2.74,7,Unforced Error,NA,True,NA,ForeHand,1.65 Metre,NA,NA,False,False,True,-5.182,0.32,0.03,T,,,,-13.627,2.846,0.56,-7.9,4.327,0.036,-13.701,0.794,1.129,-0.0,-1.968,1.562,8.034,-3.836,0.03,NA,0,0,0,0,0,0,2,1
1_4_5_1,1,4,5,1,ATPL575,ATPO522,ATPL575,DeuceCourt,180 KPH,Slice,NA,11.598,0.922,2.767,4,Unforced Error,NA,True,NA,BackHand,0.84 Metre,NA,NA,False,False,True,-4.716,-2.997,0.034,Wide,,,,-0.595,-1.709,0.588,-1.478,-1.909,0.033,-12.594,-5.261,1.362,-0.0,-0.562,1.893,10.888,3.259,0.033,964.08,0,0,0,0,0,0,3,1
1_5_1_1,1,5,1,1,ATPO522,ATPL575,ATPO522,DeuceCourt,223 KPH,Flat,NA,-10.84,-1.293,3.039,1,Forced Error,NA,False,NA,BackHand,1.08 Metre,NA,NA,False,False,True,4.995,0.523,0.034,T,,,,12.99,1.499,1.313,,,,,,,,,,,,,882.84,0,0,0,0,0,0,0,0
1_5_2_1,1,5,2,1,ATPO522,ATPL575,ATPO522,AdCourt,222 KPH,Flat,NA,-10.863,0.114,3.081,3,Winner,NA,False,NA,ForeHand,1.8 Metre,NA,NA,False,False,True,5.742,-3.025,0.029,Wide,,,,-3.897,1.126,1.723,,,,13.232,-4.369,1.206,0.0,-0.266,1.799,-2.325,0.506,0.033,849.36,0,0,0,0,0,0,1,0
1_5_3_1,1,5,3,1,ATPO522,ATPL575,ATPO522,DeuceCourt,220 KPH,Flat,NA,-10.881,-1.238,3.071,1,Ace,NA,False,NA,ForeHand,1.16 Metre,Cross Court,NA,False,False,True,5.412,0.17,0.034,T,,,,-10.881,-1.238,3.071,5.412,0.17,0.034,,,,,,,,,,0,0,0,0,1,0,0,2,0
NA,1,5,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,1,3,0
1_5_4_2,1,5,4,2,ATPO522,ATPL575,ATPL575,AdCourt,182 KPH,Flat,NA,-10.951,0.757,3.011,2,Unforced Error,NA,True,NA,BackHand,0.89 Metre,NA,Net Error,False,False,True,4.868,-1.874,0.032,Body,,,,-4.217,1.837,1.096,-0.195,-0.23,0.022,11.954,-2.885,1.466,0.0,0.496,1.156,-5.652,2.311,0.035,1530.6,0,0,0,0,0,0,3,0
NA,1,5,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,1
1_5_5_2,1,5,5,2,ATPO522,ATPL575,ATPO522,DeuceCourt,175 KPH,Kick,NA,-11.145,-0.694,3.044,5,Unforced Error,NA,False,NA,BackHand,1.17 Metre,NA,Wide Error,False,False,True,5.632,0.737,0.034,T,,,,12.564,-4.733,0.822,-8.155,-4.29,0.034,11.676,1.344,1.548,0.0,-0.056,2.154,-9.486,-1.376,0.033,1559.16,0,0,0,0,0,0,3,1
NA,1,6,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_6_1_2,1,6,1,2,ATPL575,ATPO522,ATPO522,DeuceCourt,154 KPH,Slice,NA,-11.465,-1.245,2.722,10,Winner,NA,False,NA,ForeHand,1.46 Metre,Cross Court,NA,False,False,True,5.603,2.947,0.036,Wide,,,,13.727,-1.61,1.134,-8.259,3.81,0.034,14.492,5.794,1.21,0.0,3.813,1.3,-7.144,2.986,0.035,3486,0,0,0,0,0,0,0,0
1_6_2_1,1,6,2,1,ATPL575,ATPO522,ATPL575,AdCourt,172 KPH,Flat,NA,-11.421,1.595,2.704,3,Unforced Error,NA,False,NA,ForeHand,NA,NA,Long Error,False,False,True,5.478,-3.168,0.03,Wide,,,,15.735,2.186,0.708,-12.885,0.319,0.036,13.344,-5.274,1.293,0.0,0.655,1.484,-5.579,3.07,0.035,1118.28,0,0,0,0,0,0,0,1
1_6_3_1,1,6,3,1,ATPL575,ATPO522,ATPO522,DeuceCourt,185 KPH,Flat,NA,-11.677,-1.283,2.784,4,Unforced Error,NA,False,NA,BackHand,2.22 Metre,NA,Long Error,False,False,True,5.773,1.337,0.033,T,,,,-12.742,3.541,0.814,12.885,-2.003,0.035,13.712,2.77,1.158,0.0,0.503,1.535,-8.779,-1.024,0.03,1580.88,0,0,0,0,0,0,1,1
1_6_4_1,1,6,4,1,ATPL575,ATPO522,ATPO522,AdCourt,181 KPH,Flat,NA,-11.335,1.244,2.691,4,Forced Error,NA,False,NA,BackHand,1.63 Metre,NA,NA,False,False,True,5.292,-3.437,0.035,Wide,,,,-3.299,1.859,1.32,11.16,4.446,0.033,13.334,-5.701,1.174,0.0,-0.522,1.223,-4.162,1.057,0.029,NA,0,0,0,0,0,0,1,2
NA,1,6,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,3
1_6_5_2,1,6,5,2,ATPL575,ATPO522,ATPL575,DeuceCourt,142 KPH,Flat,NA,-11.74,-0.629,2.744,10,Unforced Error,NA,False,NA,ForeHand,1.51 Metre,NA,NA,True,True,True,3.672,1.114,0.036,T,,,,-13.127,-3.341,0.706,8.497,2.801,0.03,15.136,2.725,0.983,0.0,1.44,2.09,-10.017,0.478,0.036,2069.76,0,0,0,0,0,0,1,3
1_6_6_1,1,6,6,1,ATPL575,ATPO522,ATPO522,AdCourt,108 KPH,Slice,NA,-11.516,1.22,2.763,8,Winner,NA,False,NA,ForeHand,1.06 Metre,Cross Court,NA,True,True,True,5.471,-0.159,0.034,T,,,,5.517,0.44,1.248,-6.193,-2.052,0.032,13.821,-0.519,1.119,0.0,2.137,2.361,-10.96,3.945,0.03,NA,0,0,0,0,0,0,2,3
1_7_1_1,1,7,1,1,ATPO522,ATPL575,ATPL575,DeuceCourt,186 KPH,Kick,NA,10.977,1.059,3.079,4,Unforced Error,NA,False,NA,ForeHand,1.78 Metre,NA,Wide Error,False,False,True,-4.565,-3.343,0.034,Wide,,,,15.1,3.53,0.78,-6.031,-4.483,0.033,-11.941,-5.749,1.654,-0.0,-1.278,2.539,-6.696,0.99,0.033,3330.66,0,0,0,0,0,0,0,0
NA,1,7,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_7_2_2,1,7,2,2,ATPO522,ATPL575,ATPL575,AdCourt,146 KPH,Pronated,NA,10.897,-0.864,2.996,6,Forced Error,NA,True,NA,BackHand,0.24 Metre,NA,NA,False,False,True,-3.862,3.026,0.037,Wide,,,,10.605,-5.376,0.907,,,,-11.216,5.165,1.705,0.0,0.61,1.776,8.27,-2.645,0.031,NA,0,0,0,0,0,0,0,1
1_7_3_1,1,7,3,1,ATPO522,ATPL575,ATPO522,DeuceCourt,176 KPH,Kick,NA,10.895,1.175,3.09,3,Winner,NA,False,NA,BackHand,1.17 Metre,Cross Court,NA,False,False,True,-4.465,-3.238,0.034,Wide,,,,11.366,-0.996,0.836,-7.076,2.144,0.036,-11.713,-5.783,1.616,0.0,-3.127,1.078,5.05,-2.091,0.03,1529.94,0,0,0,0,0,0,0,2
1_7_4_1,1,7,4,1,ATPO522,ATPL575,ATPO522,AdCourt,216 KPH,Flat,NA,10.864,-0.189,3.096,1,Winner,NA,False,NA,BackHand,1.12 Metre,Cross Court,NA,False,False,True,-5.197,2.512,0.035,Body,,,,10.864,-0.189,3.096,-5.197,2.512,0.035,,,,,,,,,,0,0,0,0,0,0,0,1,2
NA,1,7,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,2
1_7_5_2,1,7,5,2,ATPO522,ATPL575,ATPL575,DeuceCourt,188 KPH,Flat,0.01 Metre,10.933,0.54,3.024,0,DoubleFault,Long Error,False,NA,NA,1.46 Metre,NA,NA,False,False,True,-6.412,-2.136,0.033,Body,,,,10.933,0.54,3.024,-6.412,-2.136,0.033,,,,,,,,,,NA,1,1,0,0,0,0,2,2
1_7_6_1,1,7,6,1,ATPO522,ATPL575,ATPO522,AdCourt,220 KPH,Flat,NA,10.835,-0.23,3.073,1,Forced Error,NA,False,NA,BackHand,3.58 Metre,NA,NA,True,False,True,-5.007,3.051,0.033,Wide,,,,-12.539,4.512,1.317,,,,,,,,,,,,,NA,0,0,0,0,1,0,2,3
1_7_7_1,1,7,7,1,ATPO522,ATPL575,ATPO522,DeuceCourt,216 KPH,Flat,NA,10.742,1.17,3.06,3,Unforced Error,NA,True,NA,ForeHand,0.66 Metre,NA,Net Error,False,False,True,-4.558,-0.064,0.03,T,,,,-9.963,-3.284,1.385,-1.199,-0.376,0.033,-13.045,-0.836,1.412,0.0,1.775,3.133,9.709,3.705,0.031,1371.42,0,0,0,0,0,0,3,3
NA,1,7,8,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,4,3
1_7_8_2,1,7,8,2,ATPO522,ATPL575,ATPO522,AdCourt,171 KPH,Kick,NA,10.991,-0.76,3.064,11,Winner,NA,False,NA,BackHand,1.61 Metre,Cross Court,NA,False,False,True,-3.875,2.073,0.037,Body,,,,5.072,-1.775,1.871,-4.219,2.439,0.035,-11.831,3.473,1.793,-0.0,0.823,1.92,8.454,-0.835,0.035,NA,0,0,0,0,0,0,4,3
1_8_1_1,1,8,1,1,ATPL575,ATPO522,ATPL575,DeuceCourt,170 KPH,Slice,NA,11.358,1.11,2.694,1,Unforced Error,NA,False,NA,ForeHand,1.18 Metre,NA,Wide Error,False,False,True,-4.97,-3.185,0.034,Wide,,,,-12.546,-5.73,1.17,9.282,-4.516,0.031,-12.546,-5.73,1.17,0.0,-4.88,1.175,9.282,-4.516,0.031,1233.78,0,0,0,0,0,0,0,0
1_8_2_1,1,8,2,1,ATPL575,ATPO522,ATPL575,AdCourt,180 KPH,NA,NA,11.317,-1.023,2.722,1,Forced Error,NA,True,NA,ForeHand,0.66 Metre,NA,NA,False,False,True,-4.672,0.522,0.03,T,,,,-7.579,0.246,1.576,,,,,,,,,,,,,1166.64,0,0,0,0,0,0,1,0
1_8_3_1,1,8,3,1,ATPL575,ATPO522,ATPL575,DeuceCourt,177 KPH,Slice,NA,11.323,0.987,2.679,4,Unforced Error,NA,False,NA,BackHand,1.01 Metre,NA,NA,False,False,True,-4.552,-1.399,0.03,Body,,,,0.001,3.406,0.648,,,,-13.148,-3.033,1.287,0.0,-1.528,1.601,10.87,-0.194,0.034,0,0,0,0,0,0,0,2,0
NA,1,8,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,0
1_8_4_2,1,8,4,2,ATPL575,ATPO522,ATPL575,AdCourt,148 KPH,Slice,NA,11.555,-1.466,2.733,3,Unforced Error,NA,False,NA,BackHand,1.48 Metre,NA,Wide Error,False,False,True,-5.127,2.06,0.036,Body,,,,-14.123,2.55,1.083,7.871,-4.691,0.03,-11.677,2.983,1.441,0.0,1.369,1.332,5.013,0.975,0.034,1485,0,0,0,0,0,0,3,0
1_9_1_1,1,9,1,1,ATPO522,ATPL575,ATPL575,DeuceCourt,193 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1371.42,0,0,0,0,0,0,0,0
1_9_2_1,1,9,2,1,ATPO522,ATPL575,ATPO522,AdCourt,217 KPH,Pronated,NA,-10.856,0.085,3.095,9,Unforced Error,NA,False,NA,BackHand,2.05 Metre,NA,Wide Error,False,False,True,5.382,-3.917,0.035,Wide,,,,12.311,-4.657,0.781,-8.333,4.636,0.034,12.417,-5.658,1.135,0.0,-2.911,2.297,-10.259,-0.689,0.034,2134.38,0,0,0,0,0,0,0,1
1_9_3_1,1,9,3,1,ATPO522,ATPL575,ATPO522,DeuceCourt,182 KPH,NA,NA,-10.961,-1.148,3.092,1,Ace,NA,False,NA,ForeHand,1.12 Metre,Cross Court,NA,False,False,True,4.261,3.356,0.035,Wide,,,,-10.961,-1.148,3.092,4.261,3.356,0.035,,,,,,,,,,NA,0,0,0,1,0,0,1,1
1_9_4_1,1,9,4,1,ATPO522,ATPL575,ATPO522,AdCourt,222 KPH,Flat,NA,-10.836,0.077,3.064,1,Forced Error,NA,False,NA,BackHand,2.73 Metre,NA,NA,False,False,True,5.184,-3.26,0.036,Wide,,,,12.487,-4.673,1.212,-7.272,-4.615,0.033,12.487,-4.673,1.212,0.0,-5.284,2.733,-7.272,-4.615,0.033,NA,0,0,0,0,0,1,2,1
1_9_5_1,1,9,5,1,ATPO522,ATPL575,ATPO522,DeuceCourt,182 KPH,NA,NA,-10.882,-1.219,3.034,1,Ace,NA,False,NA,ForeHand,1.31 Metre,Cross Court,NA,False,False,True,5.698,3.391,0.037,Wide,,,,-10.882,-1.219,3.034,5.698,3.391,0.037,,,,,,,,,,NA,0,0,0,1,0,0,3,1
2_1_1_1,2,1,1,1,ATPL575,ATPO522,ATPL575,DeuceCourt,177 KPH,Slice,NA,-11.43,-0.723,2.75,3,Winner,NA,False,NA,BackHand,1.38 Metre,Down the Line,NA,False,False,True,5.276,1.898,0.034,Body,,,,-10.632,2.486,0.907,9.062,3.531,0.031,13.619,3.631,1.126,0.0,2.676,2.138,-7.91,2.342,0.035,2582.64,0,0,0,0,0,1,0,0
2_1_2_1,2,1,2,1,ATPL575,ATPO522,ATPL575,AdCourt,177 KPH,Flat,NA,-11.471,1.408,2.731,1,Forced Error,NA,False,NA,BackHand,1.99 Metre,NA,NA,False,False,True,5.657,-3.482,0.033,Wide,,,,13.3,-5.408,1.033,-12.78,1.774,0.034,13.3,-5.408,1.033,0.0,-1.91,1.99,-12.78,1.774,0.034,1016.94,0,0,0,0,0,0,1,0
2_1_3_1,2,1,3,1,ATPL575,ATPO522,ATPL575,DeuceCourt,176 KPH,Slice,NA,-11.547,-0.866,2.747,1,Forced Error,NA,True,NA,ForeHand,0.89 Metre,NA,NA,False,False,True,5.241,2.962,0.035,Wide,,,,7.999,3.976,1.364,,,,,,,,,,,,,1976.16,0,0,0,0,0,0,2,0
2_1_4_1,2,1,4,1,ATPL575,ATPO522,ATPO522,AdCourt,167 KPH,Flat,NA,-11.337,1.658,2.707,2,Unforced Error,NA,True,NA,ForeHand,0.07 Metre,NA,Net Error,False,False,True,5.761,-3.523,0.033,Wide,,,,-10.509,0.115,1.157,,,,13.029,-5.461,1.172,0.0,-2.267,2.098,-10.07,-0.056,0.033,2273.52,0,0,0,0,0,0,3,0
2_1_5_1,2,1,5,1,ATPL575,ATPO522,ATPL575,DeuceCourt,166 KPH,Slice,NA,-11.415,-1.335,2.745,3,Forced Error,NA,True,NA,ForeHand,0.2 Metre,NA,NA,False,False,True,4.528,3.349,0.035,Wide,,,,0.319,4.268,0.158,0.507,4.181,0.035,10.676,6.042,1.138,-0.008,4.448,0.197,0.507,4.181,0.035,0,0,0,0,0,0,0,3,1
2_2_1_1,2,2,1,1,ATPO522,ATPL575,ATPO522,DeuceCourt,220 KPH,Flat,NA,-10.851,-1.275,3.073,1,Ace,NA,False,NA,ForeHand,1.11 Metre,Cross Court,NA,False,False,True,4.96,0.196,0.034,T,,,,-10.851,-1.275,3.073,4.96,0.196,0.034,,,,,,,,,,0,0,0,0,1,0,0,0,0
2_2_2_1,2,2,2,1,ATPO522,ATPL575,ATPO522,AdCourt,207 KPH,Flat,NA,-10.889,0.189,3.059,7,Unforced Error,NA,False,NA,BackHand,1.14 Metre,NA,Wide Error,False,False,True,4.311,-0.673,0.035,T,,,,11.667,-3.771,0.503,-7.39,-4.345,0.034,12.949,-0.975,1.471,0.0,0.346,1.798,-10.054,1.506,0.035,NA,0,0,0,0,0,1,1,0
2_2_3_1,2,2,3,1,ATPO522,ATPL575,ATPO522,DeuceCourt,214 KPH,Flat,NA,-10.945,-1.289,3.089,3,Winner,NA,False,NA,ForeHand,1.09 Metre,Down the Line,NA,False,False,True,4.847,0.194,0.034,T,,,,-11.424,-0.768,1.182,6.657,-2.559,0.029,13.0,1.017,1.274,0.0,-0.228,3.471,-9.046,-0.835,0.03,3823.14,0,0,0,0,0,0,2,0
2_2_4_1,2,2,4,1,ATPO522,ATPL575,ATPO522,AdCourt,194 KPH,NA,NA,-10.826,0.204,3.035,1,Ace,NA,False,NA,ForeHand,1.16 Metre,Cross Court,NA,False,False,True,5.002,-0.072,0.034,T,,,,-10.826,0.204,3.035,5.002,-0.072,0.034,,,,,,,,,,NA,0,0,0,1,0,0,3,0
2_3_1_1,2,3,1,1,ATPL575,ATPO522,ATPL575,DeuceCourt,182 KPH,Flat,NA,11.389,1.382,2.766,9,Forced Error,NA,False,NA,ForeHand,0.8 Metre,NA,NA,False,False,True,-4.886,-0.319,0.03,T,,,,-4.498,-1.477,0.962,,,,-13.775,-1.489,1.284,-0.0,-1.596,1.632,7.952,-1.76,0.032,NA,0,0,0,0,0,1,0,0
2_3_2_1,2,3,2,1,ATPL575,ATPO522,ATPO522,AdCourt,184 KPH,Flat,NA,11.442,-1.39,2.77,8,Winner,NA,False,NA,ForeHand,1.06 Metre,Down the Line,NA,False,False,True,-4.859,2.731,0.034,Body,,,,-13.594,-3.435,0.559,6.265,-4.003,0.031,-13.188,4.66,1.212,-0.0,1.949,1.769,10.104,-0.189,0.034,3082.44,0,0,0,0,0,0,1,0
